MEETING_DATE,MEETING_NAME,MEETING_DESCRIPTION
"13/01/2021 10:30","Réunion PETI","Réunion de la Commission des Pétitions"
"13/01/2021 14:00","Réunion ENEJER","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche"
"13/01/2021 15:30","Réunion CMT","Réunion de la Commission des Classes moyennes et du Tourisme"
"14/01/2021 09:00","Réunion CP","Réunion de la Conférence des Présidents"
"14/01/2021 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"14/01/2021 09:00","Réunion ECOPC","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace"
"14/01/2021 10:30","Réunion LOG","Réunion de la Commission du Logement"
"14/01/2021 11:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"14/01/2021 14:00","Réunion SID + APOTA","Réunion de la Commission de la Sécurité intérieure et de la Défense et de la Délégation auprès de l'Assemblée parlementaire de l'OTAN"
"14/01/2021 15:00","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"15/01/2021 10:00","Réunion CPI","Réunion de la Délégation luxembourgeoise auprès du Conseil Parlementaire Interrégional (CPI)"
"18/01/2021 10:30","Réunion FI","Réunion de la Commission des Finances et du Budget"
"18/01/2021 14:00","Réunion CEB","Réunion de la Commission du Contrôle de l'exécution budgétaire"
"19/01/2021 08:30","Réunion SASP","Réunion de la Commission de la Santé et des Sports"
"19/01/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"19/01/2021 11:00","Réunion ECOPC + AEECA + FI","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile et de la Commission des Finances et du Budget"
"19/01/2021 15:00","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"20/01/2021 08:00","Réunion FAIN","Réunion de la Commission de la Famille et de l'Intégration"
"20/01/2021 09:00","Réunion J + SID","Réunion de la Commission de la Justice et de la Commission de la Sécurité intérieure et de la Défense"
"20/01/2021 10:00","Réunion PETI","Réunion de la Commission des Pétitions"
"20/01/2021 10:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"21/01/2021 09:00","Réunion CP","Réunion de la Conférence des Présidents"
"21/01/2021 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"21/01/2021 09:00","Réunion ECOPC","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace"
"21/01/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"21/01/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"21/01/2021 10:30","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"21/01/2021 10:30","Réunion CULT","Réunion de la Commission de la Culture"
"21/01/2021 14:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"22/01/2021 09:00","Réunion AVDR","Réunion de la Commission de l'Agriculture, de la Viticulture et du Développement rural"
"22/01/2021 09:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"22/01/2021 13:00","Réunion FI + CEB","Réunion de la Commission des Finances et du Budget et de la Commission du Contrôle de l'exécution budgétaire"
"22/01/2021 14:00","Réunion BUR + CP","Réunion du Bureau et de la Conférence des Présidents"
"22/01/2021 14:30","Réunion BUR","Réunion du Bureau"
"22/01/2021 15:00","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"22/01/2021 16:30","Réunion CMT","Réunion de la Commission des Classes moyennes et du Tourisme"
"25/01/2021 08:00","Réunion ASINB","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée Interparlementaire Benelux"
"25/01/2021 09:30","Réunion AVDR","Réunion de la Commission de l'Agriculture, de la Viticulture et du Développement rural"
"25/01/2021 10:30","Réunion FI","Réunion de la Commission des Finances et du Budget"
"25/01/2021 11:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"25/01/2021 12:30","Réunion CMT","Réunion de la Commission des Classes moyennes et du Tourisme"
"25/01/2021 14:00","Réunion CEB","Réunion de la Commission du Contrôle de l'exécution budgétaire"
"25/01/2021 14:00","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"25/01/2021 14:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"25/01/2021 15:30","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"26/01/2021 08:00","Réunion FAIN","Réunion de la Commission de la Famille et de l'Intégration"
"26/01/2021 09:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"26/01/2021 09:00","Réunion SASP","Réunion de la Commission de la Santé et des Sports"
"26/01/2021 14:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"26/01/2021 14:00","Réunion DMCE","Réunion de la Commission de la Digitalisation, des Médias et des Communications"
"26/01/2021 14:30","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"26/01/2021 15:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"27/01/2021 08:30","Réunion J + IR","Réunion de la Commission de la Justice et de la Commission des Institutions et de la Révision constitutionnelle"
"27/01/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"27/01/2021 10:30","Réunion PETI","Réunion de la Commission des Pétitions"
"27/01/2021 11:30","Réunion SASP","Réunion de la Commission de la Santé et des Sports"
"27/01/2021 14:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"27/01/2021 14:30","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"27/01/2021 17:00","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"28/01/2021 08:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"28/01/2021 09:00","Réunion ECOPC","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace"
"28/01/2021 10:30","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"28/01/2021 14:00","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"29/01/2021 11:00","Réunion FI","Réunion de la Commission des Finances et du Budget"
"29/01/2021 14:00","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"01/02/2021 09:00","Réunion SID + AEECA","Réunion de la Commission de la Sécurité intérieure et de la Défense et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"01/02/2021 09:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"01/02/2021 10:30","Réunion FI","Réunion de la Commission des Finances et du Budget"
"01/02/2021 14:00","Réunion JPSG","Réunion de la Délégation luxembourgeoise du groupe de contrôle parlementaire conjoint d'Europol (Europol ""JPSG"" - joint parliamentary scrutiny group)"
"01/02/2021 14:00","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"01/02/2021 16:00","Réunion CEB","Réunion de la Commission du Contrôle de l'exécution budgétaire"
"02/02/2021 08:00","Réunion FAIN","Réunion de la Commission de la Famille et de l'Intégration"
"02/02/2021 09:00","Réunion SASP","Réunion de la Commission de la Santé et des Sports"
"02/02/2021 09:30","Réunion JPSG","Réunion de la Délégation luxembourgeoise du groupe de contrôle parlementaire conjoint d'Europol (Europol ""JPSG"" - joint parliamentary scrutiny group)"
"02/02/2021 10:00","Réunion CPI","Réunion de la Délégation luxembourgeoise auprès du Conseil Parlementaire Interrégional (CPI)"
"02/02/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"02/02/2021 14:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"02/02/2021 14:00","Réunion DMCE","Réunion de la Commission de la Digitalisation, des Médias et des Communications"
"02/02/2021 15:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"03/02/2021 08:30","Réunion J","Réunion de la Commission de la Justice"
"03/02/2021 09:15","Réunion BUR + CP","Réunion du Bureau et de la Conférence des Présidents"
"03/02/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"03/02/2021 10:30","Réunion ENEJER + PETI","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche et de la Commission des Pétitions"
"03/02/2021 14:00","Réunion ENEJER","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche"
"03/02/2021 14:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"03/02/2021 15:00","Réunion APOTA","Réunion de la Délégation auprès de l'Assemblée parlementaire de l'OTAN"
"03/02/2021 15:30","Réunion AVDR + ECEAT + AEECA","Réunion de la Commission de l'Agriculture, de la Viticulture et du Développement rural et de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"04/02/2021 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"04/02/2021 09:00","Réunion ECOPC","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace"
"04/02/2021 09:00","Réunion CP","Réunion de la Conférence des Présidents"
"04/02/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"04/02/2021 10:30","Réunion CULT","Réunion de la Commission de la Culture"
"04/02/2021 14:00","Réunion SASP + SID","Réunion de la Commission de la Santé et des Sports et de la Commission de la Sécurité intérieure et de la Défense"
"04/02/2021 14:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"05/02/2021 09:30","Réunion ASINB","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée Interparlementaire Benelux"
"05/02/2021 10:00","Réunion CPI","Réunion de la Délégation luxembourgeoise auprès du Conseil Parlementaire Interrégional (CPI)"
"05/02/2021 10:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"05/02/2021 11:00","Réunion FI","Réunion de la Commission des Finances et du Budget"
"05/02/2021 13:00","Réunion AVDR","Réunion de la Commission de l'Agriculture, de la Viticulture et du Développement rural"
"05/02/2021 14:30","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"05/02/2021 15:00","Réunion JPSG","Réunion de la Délégation luxembourgeoise du groupe de contrôle parlementaire conjoint d'Europol (Europol ""JPSG"" - joint parliamentary scrutiny group)"
"05/02/2021 15:00","Réunion DMCE","Réunion de la Commission de la Digitalisation, des Médias et des Communications"
"08/02/2021 09:00","Réunion J + FI","Réunion de la Commission de la Justice et de la Commission des Finances et du Budget"
"08/02/2021 11:00","Réunion SCEG","Réunion de la Délégation luxembourgeoise auprès de la Conférence interparlementaire sur la stabilité, la gouvernance économique et la gouvernance au sein de l'Union européenne (SCEG)"
"08/02/2021 14:00","Réunion CEB","Réunion de la Commission du Contrôle de l'exécution budgétaire"
"08/02/2021 14:00","Réunion ENEJER + SASP","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche et de la Commission de la Santé et des Sports"
"08/02/2021 15:00","Réunion APOTA","Réunion de la Délégation auprès de l'Assemblée parlementaire de l'OTAN"
"09/02/2021 08:00","Réunion PETI","Réunion de la Commission des Pétitions"
"09/02/2021 09:00","Réunion SASP","Réunion de la Commission de la Santé et des Sports"
"09/02/2021 10:30","Réunion SID","Réunion de la Commission de la Sécurité intérieure et de la Défense"
"09/02/2021 13:00","Réunion APOTA","Réunion de la Délégation auprès de l'Assemblée parlementaire de l'OTAN"
"10/02/2021 08:30","Réunion J","Réunion de la Commission de la Justice"
"10/02/2021 10:15","Réunion BUR + AEECA","Réunion du Bureau et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
